# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Dec 16 09:44:13 2021
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Transit%')
#
# COLUMN pl_name:        Planet Name 0
# COLUMN discoverymethod: Discovery Method 
# COLUMN pl_orbper:      Orbital Period [days] 2
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag 
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]) 6 
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius] 10
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass] 14
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity 18
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg] 22
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
#
pl_name,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim
Kepler-931 b,Transit,8.03755877,0.00002315,-0.00002315,0,,,,,1.330,0.140,-0.090,0,,,,,,,,,,,,
Kepler-931 b,Transit,8.03753796,0.00002269,-0.00002269,0,0.071900,,,0,1.540,0.200,-0.170,0,,,,,0.000000,,,0,86.290,,,0
Kepler-931 b,Transit,8.03755877,0.00002315,-0.00002315,0,0.071900,,,0,1.350,2.900,-0.130,0,,,,,0.000000,,,0,89.950,,,0
Kepler-931 b,Transit,8.03746129,0.00002259,-0.00002259,0,,,,,,,,,,,,,,,,,,,,
Kepler-931 b,Transit,8.03761700,0.00008500,-0.00008500,0,0.076000,,,0,3.700,0.690,-0.690,0,,,,,0.000000,,,0,85.940,,,0
Kepler-932 b,Transit,,,,,,,,,1.718,0.090,-0.311,0,,,,,,,,,,,,
Kepler-932 b,Transit,1.92143740,0.00000212,-0.00000212,0,0.027900,,,0,1.430,1.850,-0.170,0,,,,,0.000000,,,0,88.240,,,0
Kepler-932 b,Transit,1.92143749,0.00000220,-0.00000220,0,0.027900,,,0,1.770,0.410,-0.240,0,,,,,0.000000,,,0,74.860,,,0
Kepler-932 b,Transit,1.92143040,0.00000890,-0.00000890,0,0.028000,,,0,1.320,0.950,-0.950,0,,,,,0.000000,,,0,86.520,,,0
Kepler-932 b,Transit,1.92143749,0.00000220,-0.00000220,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-932 b,Transit,1.92143740,0.00000212,-0.00000212,0,0.027900,,,0,1.430,1.850,-0.170,0,,,,,0.000000,,,0,88.240,,,0
Kepler-932 b,Transit,1.92143740,0.00000212,-0.00000212,0,,,,,1.370,0.130,-0.100,0,,,,,,,,,,,,
Kepler-932 b,Transit,1.92143530,0.00000154,-0.00000154,0,,,,,,,,,,,,,,,,,,,,
Kepler-932 b,Transit,1.92143740,0.00000212,-0.00000212,0,0.027900,,,0,1.430,1.850,-0.170,0,,,,,0.000000,,,0,88.240,,,0
Kepler-933 b,Transit,14.20442616,0.00006285,-0.00006285,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-933 b,Transit,14.20443009,0.00006185,-0.00006185,0,0.103900,,,0,2.020,0.400,-0.140,0,,,,,0.000000,,,0,89.950,,,0
Kepler-933 b,Transit,14.20437000,0.00025000,-0.00025000,0,0.110000,,,0,1.720,0.970,-0.970,0,,,,,0.000000,,,0,88.240,,,0
Kepler-933 b,Transit,14.20443009,0.00006185,-0.00006185,0,0.103900,,,0,2.020,0.400,-0.140,0,,,,,0.000000,,,0,89.950,,,0
Kepler-933 b,Transit,14.20443009,0.00006185,-0.00006185,0,0.103900,,,0,2.020,0.400,-0.140,0,,,,,0.000000,,,0,89.950,,,0
Kepler-933 b,Transit,14.20442616,0.00006285,-0.00006285,0,0.104100,,,0,1.900,0.300,-0.120,0,,,,,0.000000,,,0,89.980,,,0
Kepler-933 b,Transit,14.20455271,0.00000405,-0.00000405,0,,,,,,,,,,,,,,,,,,,,
Kepler-933 b,Transit,14.20443864,0.00006637,-0.00006637,0,,,,,,,,,,,,,,,,,,,,
Kepler-933 b,Transit,,,,,,,,,2.649,0.236,-0.209,0,,,,,,,,,,,,
Kepler-933 b,Transit,14.20443009,0.00006185,-0.00006185,0,,,,,2.460,0.230,-0.160,0,,,,,,,,,,,,
Kepler-934 b,Transit,55.67358200,0.00027220,-0.00027220,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-934 b,Transit,,,,,,,,,2.085,0.127,-0.119,0,,,,,,,,,,,,
Kepler-934 b,Transit,55.67383090,0.00028290,-0.00028290,0,0.270900,,,0,2.530,2.530,-0.330,0,,,,,0.000000,,,0,89.950,,,0
Kepler-934 b,Transit,55.67383090,0.00028290,-0.00028290,0,0.270900,,,0,2.530,2.530,-0.330,0,,,,,0.000000,,,0,89.950,,,0
Kepler-934 b,Transit,55.67383090,0.00028290,-0.00028290,0,0.270900,,,0,2.530,2.530,-0.330,0,,,,,0.000000,,,0,89.950,,,0
Kepler-934 b,Transit,55.67363731,0.00000800,-0.00000800,0,,,,,,,,,,,,,,,,,,,,
Kepler-934 b,Transit,55.67383090,0.00028290,-0.00028290,0,,,,,2.090,0.150,-0.110,0,,,,,,,,,,,,
Kepler-934 b,Transit,55.67339221,0.00028933,-0.00028933,0,,,,,,,,,,,,,,,,,,,,
Kepler-934 b,Transit,55.67454000,0.00087000,-0.00087000,0,0.257000,,,0,2.200,2.700,-2.700,0,,,,,0.000000,,,0,89.380,,,0
Kepler-934 b,Transit,55.67358200,0.00027220,-0.00027220,0,0.265800,,,0,2.190,0.100,-0.130,0,,,,,0.000000,,,0,89.860,,,0
Kepler-935 b,Transit,4.88083852,0.00001481,-0.00001481,0,0.052700,,,0,1.590,3.250,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-935 b,Transit,4.88084456,0.00001457,-0.00001457,0,0.052700,,,0,1.550,0.240,-0.180,0,,,,,0.000000,,,0,89.100,,,0
Kepler-935 b,Transit,,,,,,,,,1.269,0.102,-0.097,0,,,,,,,,,,,,
Kepler-935 b,Transit,4.88083852,0.00001481,-0.00001481,0,0.052700,,,0,1.590,3.250,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-935 b,Transit,4.88083852,0.00001481,-0.00001481,0,0.052700,,,0,1.590,3.250,-0.160,0,,,,,0.000000,,,0,89.380,,,0
Kepler-935 b,Transit,4.88084456,0.00001457,-0.00001457,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-935 b,Transit,4.88086100,0.00005000,-0.00005000,0,0.050000,,,0,1.800,1.500,-1.500,0,,,,,0.000000,,,0,75.060,,,0
Kepler-935 b,Transit,4.88083852,0.00001481,-0.00001481,0,,,,,1.350,0.080,-0.070,0,,,,,,,,,,,,
Kepler-935 b,Transit,4.88082858,0.00000510,-0.00000510,0,,,,,,,,,,,,,,,,,,,,
Kepler-935 b,Transit,4.88083882,0.00001630,-0.00001630,0,,,,,,,,,,,,,,,,,,,,
Kepler-936 b,Transit,10.56134221,0.00004545,-0.00004545,0,,,,,1.450,0.200,-0.100,0,,,,,,,,,,,,
Kepler-936 b,Transit,10.56156000,0.00016000,-0.00016000,0,0.088000,,,0,1.560,0.830,-0.830,0,,,,,0.000000,,,0,87.090,,,0
Kepler-936 b,Transit,10.56134221,0.00004545,-0.00004545,0,0.095400,,,0,1.920,0.760,-0.330,0,,,,,0.000000,,,0,89.950,,,0
Kepler-936 b,Transit,10.56137217,0.00004340,-0.00004340,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-936 b,Transit,10.56134221,0.00004545,-0.00004545,0,0.095400,,,0,1.920,0.760,-0.330,0,,,,,0.000000,,,0,89.950,,,0
Kepler-936 b,Transit,10.56136226,0.00006051,-0.00006051,0,,,,,,,,,,,,,,,,,,,,
Kepler-936 b,Transit,10.56134221,0.00004545,-0.00004545,0,0.095400,,,0,1.920,0.760,-0.330,0,,,,,0.000000,,,0,89.950,,,0
Kepler-936 b,Transit,10.56137217,0.00004340,-0.00004340,0,0.095400,,,0,2.430,0.660,-0.450,0,,,,,0.000000,,,0,83.330,,,0
Kepler-937 b,Transit,67.66919000,0.00055000,-0.00055000,0,0.332000,,,0,3.800,1.500,-1.500,0,,,,,0.000000,,,0,88.810,,,0
Kepler-937 b,Transit,67.66882700,0.00058330,-0.00058330,0,,,,,3.720,1.290,-0.480,0,,,,,,,,,,,,
Kepler-937 b,Transit,67.66839478,0.00000899,-0.00000899,0,,,,,,,,,,,,,,,,,,,,
Kepler-937 b,Transit,67.66882700,0.00058330,-0.00058330,0,0.321200,,,0,3.270,1.230,-0.460,0,,,,,0.000000,,,0,89.950,,,0
Kepler-937 b,Transit,67.66951679,0.00043031,-0.00043031,0,,,,,,,,,,,,,,,,,,,,
Kepler-937 b,Transit,67.66905540,0.00040030,-0.00040030,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-937 b,Transit,67.66882700,0.00058330,-0.00058330,0,0.321200,,,0,3.270,1.230,-0.460,0,,,,,0.000000,,,0,89.950,,,0
Kepler-937 b,Transit,67.66882700,0.00058330,-0.00058330,0,0.321200,,,0,3.270,1.230,-0.460,0,,,,,0.000000,,,0,89.950,,,0
Kepler-937 b,Transit,,,,,,,,,4.077,0.363,-0.339,0,,,,,,,,,,,,
Kepler-937 b,Transit,67.66905540,0.00040030,-0.00040030,0,0.321400,,,0,3.390,1.010,-0.540,0,,,,,0.000000,,,0,89.610,,,0
Kepler-937 c,Transit,153.34336400,0.00328700,-0.00328700,0,0.554200,,,0,2.400,0.910,-0.340,0,,,,,0.000000,,,0,89.950,,,0
Kepler-937 c,Transit,153.34336400,0.00328700,-0.00328700,0,,,,,2.670,0.910,-0.390,0,,,,,,,,,,,,
Kepler-937 c,Transit,153.34873900,0.00491400,-0.00491400,0,0.554500,,,0,2.140,0.640,-0.340,0,,,,,0.000000,,,0,89.840,,,0
Kepler-937 c,Transit,153.35062280,0.00057324,-0.00057324,0,,,,,,,,,,,,,,,,,,,,
Kepler-937 c,Transit,153.34873900,0.00491400,-0.00491400,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-937 c,Transit,,,,,,,,,2.576,0.309,-0.211,0,,,,,,,,,,,,
Kepler-937 c,Transit,153.34336400,0.00328700,-0.00328700,0,0.554200,,,0,2.400,0.910,-0.340,0,,,,,0.000000,,,0,89.950,,,0
Kepler-937 c,Transit,153.34336400,0.00328700,-0.00328700,0,0.554200,,,0,2.400,0.910,-0.340,0,,,,,0.000000,,,0,89.950,,,0
Kepler-938 b,Transit,52.62984170,0.00028980,-0.00028980,0,0.266300,,,0,2.080,0.710,-0.160,0,,,,,0.000000,,,0,89.950,,,0
Kepler-938 b,Transit,52.62985420,0.00032810,-0.00032810,0,0.268900,,,0,3.680,0.550,-1.360,0,,,,,0.000000,,,0,89.720,,,0
Kepler-938 b,Transit,52.63002347,0.00024776,-0.00024776,0,,,,,,,,,,,,,,,,,,,,
Kepler-938 b,Transit,52.62984170,0.00028980,-0.00028980,0,,,,,2.220,0.250,-0.160,0,,,,,,,,,,,,
Kepler-938 b,Transit,52.62984170,0.00028980,-0.00028980,0,0.266300,,,0,2.080,0.710,-0.160,0,,,,,0.000000,,,0,89.950,,,0
Kepler-938 b,Transit,52.62985420,0.00032810,-0.00032810,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-938 b,Transit,52.62978192,0.00000791,-0.00000791,0,,,,,,,,,,,,,,,,,,,,
Kepler-938 b,Transit,52.63200000,0.00110000,-0.00110000,0,0.268000,,,0,2.330,0.600,-0.600,0,,,,,0.000000,,,0,88.810,,,0
Kepler-938 b,Transit,52.62984170,0.00028980,-0.00028980,0,0.266300,,,0,2.080,0.710,-0.160,0,,,,,0.000000,,,0,89.950,,,0
Kepler-939 b,Transit,14.87839450,0.00013470,-0.00013470,0,0.115300,,,0,1.630,0.490,-0.160,0,,,,,0.000000,,,0,85.910,,,0
Kepler-939 b,Transit,14.87829600,0.00012560,-0.00012560,0,0.115000,,,0,1.750,0.760,-0.150,0,,,,,0.000000,,,0,85.940,,,0
Kepler-939 b,Transit,14.87712000,0.00034000,-0.00034000,0,0.118000,,,0,1.770,0.880,-0.880,0,,,,,0.000000,,,0,87.090,,,0
Kepler-939 b,Transit,,,,,,,,,3.354,0.782,-0.425,0,,,,,,,,,,,,
Kepler-939 b,Transit,14.87829600,0.00012560,-0.00012560,0,,,,,1.750,0.310,-0.200,0,,,,,,,,,,,,
Kepler-939 b,Transit,14.87829600,0.00012560,-0.00012560,0,0.115000,,,0,1.750,0.760,-0.150,0,,,,,0.000000,,,0,85.940,,,0
Kepler-939 b,Transit,14.87829600,0.00012560,-0.00012560,0,0.115000,,,0,1.750,0.760,-0.150,0,,,,,0.000000,,,0,85.940,,,0
Kepler-939 b,Transit,14.87839450,0.00013470,-0.00013470,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-939 b,Transit,14.87795976,0.00012376,-0.00012376,0,,,,,,,,,,,,,,,,,,,,
Kepler-939 b,Transit,14.87799728,0.00001301,-0.00001301,0,,,,,,,,,,,,,,,,,,,,
Kepler-94 b,Transit,2.50805735,0.00000036,-0.00000036,0,0.031100,,,0,2.490,0.330,-0.320,0,,,,,0.000000,,,0,87.660,,,0
Kepler-94 b,Transit,2.50805761,0.00000013,-0.00000013,0,,,,,,,,,,,,,,,,,,,,
Kepler-94 b,Transit,2.50809097,0.00001300,-0.00001300,0,0.031060,0.001290,-0.001290,0,2.320,0.430,-0.430,0,,,,,,,,,,,,
Kepler-94 b,Transit,2.50805750,0.00000038,-0.00000038,0,0.034000,,,0,3.250,0.160,-0.120,0,,,,,0.000000,,,0,86.610,,,0
Kepler-94 b,Transit,2.50805735,0.00000036,-0.00000036,0,0.031100,,,0,2.490,0.330,-0.320,0,,,,,0.000000,,,0,87.660,,,0
Kepler-94 b,Transit,,,,,,,,,3.186,0.136,-0.248,0,,,,,,,,,,,,
Kepler-94 b,Transit,2.50806000,,,0,,,,,3.510,0.150,-0.150,0,10.84000,1.40000,-1.40000,0,,,,,,,,
Kepler-94 b,Transit,2.50805750,0.00000038,-0.00000038,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-94 b,Transit,2.50805858,0.00000020,-0.00000020,0,,,,,,,,,,,,,,,,,,,,
Kepler-94 b,Transit,2.50805850,0.00000160,-0.00000160,0,0.034000,,,0,3.360,0.260,-0.260,0,,,,,0.000000,,,0,85.940,,,0
Kepler-94 b,Transit,2.50805735,0.00000036,-0.00000036,0,0.031100,,,0,2.490,0.330,-0.320,0,,,,,0.000000,,,0,87.660,,,0
Kepler-94 b,Transit,2.50805735,0.00000036,-0.00000036,0,,,,,3.040,0.050,-0.150,0,,,,,,,,,,,,
Kepler-940 b,Transit,59.62244932,0.00000360,-0.00000360,0,,,,,,,,,,,,,,,,,,,,
Kepler-940 b,Transit,59.62226270,0.00030770,-0.00030770,0,0.305900,,,0,3.630,0.970,-0.410,0,,,,,0.000000,,,0,88.630,,,0
Kepler-940 b,Transit,59.62226270,0.00030770,-0.00030770,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-940 b,Transit,59.62252570,0.00030150,-0.00030150,0,0.305900,,,0,3.440,1.010,-0.330,0,,,,,0.000000,,,0,89.380,,,0
Kepler-940 b,Transit,59.62209462,0.00029074,-0.00029074,0,,,,,,,,,,,,,,,,,,,,
Kepler-940 b,Transit,59.62217000,0.00084000,-0.00084000,0,0.305000,,,0,3.500,1.100,-1.100,0,,,,,0.000000,,,0,88.810,,,0
Kepler-940 b,Transit,59.62252570,0.00030150,-0.00030150,0,,,,,3.340,0.710,-0.310,0,,,,,,,,,,,,
Kepler-940 b,Transit,59.62252570,0.00030150,-0.00030150,0,0.305900,,,0,3.440,1.010,-0.330,0,,,,,0.000000,,,0,89.380,,,0
Kepler-940 b,Transit,59.62252570,0.00030150,-0.00030150,0,0.305900,,,0,3.440,1.010,-0.330,0,,,,,0.000000,,,0,89.380,,,0
Kepler-940 b,Transit,,,,,,,,,3.223,0.379,-0.512,0,,,,,,,,,,,,
Kepler-941 b,Transit,17.42395198,0.00008300,-0.00008300,0,0.131100,,,0,3.490,1.380,-0.380,0,,,,,0.000000,,,0,85.370,,,0
Kepler-941 b,Transit,17.42459000,0.00035000,-0.00035000,0,0.135000,,,0,3.400,1.000,-1.000,0,,,,,0.000000,,,0,86.520,,,0
Kepler-941 b,Transit,17.42393582,0.00009280,-0.00009280,0,0.131100,,,0,3.290,1.040,-0.410,0,,,,,0.000000,,,0,85.650,,,0
Kepler-941 b,Transit,,,,,,,,,2.813,0.242,-0.532,0,,,,,,,,,,,,
Kepler-941 b,Transit,17.42392898,0.00007614,-0.00007614,0,,,,,,,,,,,,,,,,,,,,
Kepler-941 b,Transit,17.42393582,0.00009280,-0.00009280,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-941 b,Transit,17.42395198,0.00008300,-0.00008300,0,0.131100,,,0,3.490,1.380,-0.380,0,,,,,0.000000,,,0,85.370,,,0
Kepler-941 b,Transit,17.42395198,0.00008300,-0.00008300,0,0.131100,,,0,3.490,1.380,-0.380,0,,,,,0.000000,,,0,85.370,,,0
Kepler-941 b,Transit,17.42396691,0.00000519,-0.00000519,0,,,,,,,,,,,,,,,,,,,,
Kepler-941 b,Transit,17.42395198,0.00008300,-0.00008300,0,,,,,3.080,0.350,-0.610,0,,,,,,,,,,,,
Kepler-942 b,Transit,44.96417488,0.00006962,-0.00006962,0,,,,,2.130,0.230,-0.080,0,,,,,,,,,,,,
Kepler-942 b,Transit,44.96417488,0.00006962,-0.00006962,0,0.224500,,,0,2.020,0.120,-0.070,0,,,,,0.000000,,,0,89.380,,,0
Kepler-942 b,Transit,44.96412540,0.00000186,-0.00000186,0,,,,,,,,,,,,,,,,,,,,
Kepler-942 b,Transit,44.96393000,0.00021000,-0.00021000,0,0.217000,,,0,1.840,0.170,-0.170,0,,,,,0.000000,,,0,89.950,,,0
Kepler-942 b,Transit,44.96417488,0.00006962,-0.00006962,0,0.224500,,,0,2.020,0.120,-0.070,0,,,,,0.000000,,,0,89.380,,,0
Kepler-942 b,Transit,44.96407458,0.00007489,-0.00007489,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-942 b,Transit,,,,,,,,,2.062,0.118,-0.098,0,,,,,,,,,,,,
Kepler-942 b,Transit,44.96407458,0.00007489,-0.00007489,0,0.229800,,,0,2.000,0.140,-0.070,0,,,,,0.000000,,,0,89.910,,,0
Kepler-942 b,Transit,44.96417488,0.00006962,-0.00006962,0,0.224500,,,0,2.020,0.120,-0.070,0,,,,,0.000000,,,0,89.380,,,0
Kepler-943 b,Transit,,,,,,,,,10.806,1.167,-1.163,0,,,,,,,,,,,,
Kepler-943 b,Transit,49.77001616,0.00000311,-0.00000311,0,,,,,,,,,,,,,,,,,,,,
Kepler-943 b,Transit,49.77009070,0.00010680,-0.00010680,0,0.255900,,,0,5.120,1.240,-0.410,0,,,,,0.000000,,,0,88.800,,,0
Kepler-943 b,Transit,49.77014380,0.00011720,-0.00011720,0,0.256100,,,0,5.360,2.080,-0.420,0,,,,,0.000000,,,0,88.810,,,0
Kepler-943 b,Transit,49.77014380,0.00011720,-0.00011720,0,0.256100,,,0,5.360,2.080,-0.420,0,,,,,0.000000,,,0,88.810,,,0
Kepler-943 b,Transit,49.76999000,0.00037000,-0.00037000,0,0.263000,,,0,5.800,1.900,-1.900,0,,,,,0.000000,,,0,88.240,,,0
Kepler-943 b,Transit,49.77014380,0.00011720,-0.00011720,0,0.256100,,,0,5.360,2.080,-0.420,0,,,,,0.000000,,,0,88.810,,,0
Kepler-943 b,Transit,49.76903547,0.00001116,-0.00001116,0,,,,,,,,,,,,,,,,,,,,
Kepler-943 b,Transit,49.77009070,0.00010680,-0.00010680,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-943 b,Transit,49.77014380,0.00011720,-0.00011720,0,,,,,5.930,0.790,-0.530,0,,,,,,,,,,,,
Kepler-944 b,Transit,43.31677370,0.00023510,-0.00023510,0,0.229000,,,0,2.460,0.960,-0.190,0,,,,,0.000000,,,0,89.950,,,0
Kepler-944 b,Transit,43.31674270,0.00023560,-0.00023560,0,0.228800,,,0,2.420,0.530,-0.190,0,,,,,0.000000,,,0,89.970,,,0
Kepler-944 b,Transit,43.31677370,0.00023510,-0.00023510,0,0.229000,,,0,2.460,0.960,-0.190,0,,,,,0.000000,,,0,89.950,,,0
Kepler-944 b,Transit,43.31688000,0.00078000,-0.00078000,0,0.237000,,,0,3.200,1.400,-1.400,0,,,,,0.000000,,,0,88.240,,,0
Kepler-944 b,Transit,43.31674270,0.00023560,-0.00023560,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-944 b,Transit,43.31690377,0.00001139,-0.00001139,0,,,,,,,,,,,,,,,,,,,,
Kepler-944 b,Transit,43.31677370,0.00023510,-0.00023510,0,0.229000,,,0,2.460,0.960,-0.190,0,,,,,0.000000,,,0,89.950,,,0
Kepler-944 b,Transit,43.31650965,0.00020512,-0.00020512,0,,,,,,,,,,,,,,,,,,,,
Kepler-944 b,Transit,43.31677370,0.00023510,-0.00023510,0,,,,,2.630,0.270,-0.210,0,,,,,,,,,,,,
Kepler-944 b,Transit,,,,,,,,,3.352,0.329,-0.278,0,,,,,,,,,,,,
Kepler-945 b,Transit,31.00338140,0.00020810,-0.00020810,0,,,,,2.630,0.470,-0.250,0,,,,,,,,,,,,
Kepler-945 b,Transit,31.00330720,0.00018950,-0.00018950,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-945 b,Transit,31.00308636,0.00023197,-0.00023197,0,,,,,,,,,,,,,,,,,,,,
Kepler-945 b,Transit,31.00338140,0.00020810,-0.00020810,0,0.201400,,,0,2.790,1.020,-0.230,0,,,,,0.000000,,,0,89.950,,,0
Kepler-945 b,Transit,31.00338140,0.00020810,-0.00020810,0,0.201400,,,0,2.790,1.020,-0.230,0,,,,,0.000000,,,0,89.950,,,0
Kepler-945 b,Transit,,,,,,,,,2.584,0.284,-0.244,0,,,,,,,,,,,,
Kepler-945 b,Transit,31.00288579,0.00000854,-0.00000854,0,,,,,,,,,,,,,,,,,,,,
Kepler-945 b,Transit,31.00330720,0.00018950,-0.00018950,0,0.203700,,,0,2.720,0.720,-0.310,0,,,,,0.000000,,,0,89.810,,,0
Kepler-945 b,Transit,31.00310000,0.00069000,-0.00069000,0,0.196000,,,0,2.480,0.860,-0.860,0,,,,,0.000000,,,0,89.950,,,0
Kepler-945 b,Transit,31.00338140,0.00020810,-0.00020810,0,0.201400,,,0,2.790,1.020,-0.230,0,,,,,0.000000,,,0,89.950,,,0
Kepler-946 b,Transit,11.79161234,0.00005355,-0.00005355,0,0.100200,,,0,2.410,0.380,-0.420,0,,,,,0.000000,,,0,89.940,,,0
Kepler-946 b,Transit,11.79162572,0.00005506,-0.00005506,0,0.099700,,,0,1.780,0.710,-0.140,0,,,,,0.000000,,,0,89.950,,,0
Kepler-946 b,Transit,11.79162572,0.00005506,-0.00005506,0,,,,,1.930,0.320,-0.200,0,,,,,,,,,,,,
Kepler-946 b,Transit,11.79161234,0.00005355,-0.00005355,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-946 b,Transit,11.79162572,0.00005506,-0.00005506,0,0.099700,,,0,1.780,0.710,-0.140,0,,,,,0.000000,,,0,89.950,,,0
Kepler-946 b,Transit,11.79174000,0.00019000,-0.00019000,0,0.102000,,,0,1.860,0.830,-0.830,0,,,,,0.000000,,,0,89.950,,,0
Kepler-946 b,Transit,,,,,,,,,2.371,0.164,-0.136,0,,,,,,,,,,,,
Kepler-946 b,Transit,11.79162572,0.00005506,-0.00005506,0,0.099700,,,0,1.780,0.710,-0.140,0,,,,,0.000000,,,0,89.950,,,0
Kepler-946 b,Transit,11.79144279,0.00007264,-0.00007264,0,,,,,,,,,,,,,,,,,,,,
Kepler-947 b,Transit,26.96443170,0.00015700,-0.00015700,0,,,,,2.280,0.230,-0.230,0,,,,,,,,,,,,
Kepler-947 b,Transit,26.96443170,0.00015700,-0.00015700,0,0.177300,,,0,2.400,0.790,-0.190,0,,,,,0.000000,,,0,89.380,,,0
Kepler-947 b,Transit,26.96443170,0.00015700,-0.00015700,0,0.177300,,,0,2.400,0.790,-0.190,0,,,,,0.000000,,,0,89.380,,,0
Kepler-947 b,Transit,26.96456482,0.00000652,-0.00000652,0,,,,,,,,,,,,,,,,,,,,
Kepler-947 b,Transit,26.96443170,0.00015700,-0.00015700,0,0.177300,,,0,2.400,0.790,-0.190,0,,,,,0.000000,,,0,89.380,,,0
Kepler-947 b,Transit,,,,,,,,,3.123,0.339,-0.285,0,,,,,,,,,,,,
Kepler-947 b,Transit,26.96446827,0.00016190,-0.00016190,0,,,,,,,,,,,,,,,,,,,,
Kepler-947 b,Transit,26.96450100,0.00015400,-0.00015400,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-947 b,Transit,26.96450100,0.00015400,-0.00015400,0,0.177300,,,0,2.200,0.520,-0.220,0,,,,,0.000000,,,0,89.990,,,0
Kepler-947 b,Transit,26.96447000,0.00052000,-0.00052000,0,0.173000,,,0,2.100,1.100,-1.100,0,,,,,0.000000,,,0,89.380,,,0
Kepler-948 b,Transit,7.76846622,0.00004201,-0.00004201,0,0.074300,,,0,1.790,0.720,-0.190,0,,,,,0.000000,,,0,78.500,,,0
Kepler-948 b,Transit,,,,,,,,,1.389,0.082,-0.087,0,,,,,,,,,,,,
Kepler-948 b,Transit,7.76846622,0.00004201,-0.00004201,0,0.074300,,,0,1.790,0.720,-0.190,0,,,,,0.000000,,,0,78.500,,,0
Kepler-948 b,Transit,7.76845639,0.00004111,-0.00004111,0,0.074900,,,0,1.350,0.150,-0.100,0,,,,,0.000000,,,0,88.680,,,0
Kepler-948 b,Transit,7.76845639,0.00004111,-0.00004111,0,,,,0,,,,0,,,,,,,,0,,,,0
Kepler-948 b,Transit,7.76855241,0.00004637,-0.00004637,0,,,,,,,,,,,,,,,,,,,,
Kepler-948 b,Transit,7.76846622,0.00004201,-0.00004201,0,,,,,1.850,0.320,-0.410,0,,,,,,,,,,,,
Kepler-948 b,Transit,7.76843560,0.00000793,-0.00000793,0,,,,,,,,,,,,,,,,,,,,
